status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-State Facilities Account - 32310,81078,2006,32143000,198000,"1 By chapter 54, section 1, of the laws of 2006, as amended by chapter 54,
2 section 1, of the laws of 2018:
3 For alterations and improvements for health and safety projects at
4 various facilities. This appropriation may be used for the cost of
5 potential claims against contracts awarded by the dormitory authori-
6 ty of the state of New York. Upon request of the commissioner of the
7 office for people with developmental disabilities and approval by
8 the director of the budget, this appropriation may be suballocated
9 or transferred to the dormitory authority of the state of New York
10 (51H30601) (81078) ... 32,143,000 ................... (re. $198,000)",624,1.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81078|2006|32143000|OPWDD-STATE FACILITIES ACCOUNT - 32310
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,CAPITAL PROJECTS,Capital Projects Fund,OPWDD-State Facilities Account - 32310,37857,2012,1000000,548000,"39 By chapter 54, section 1, of the laws of 2012, as amended by chapter 54,
40 section 1, of the laws of 2018:
41 For renovation and minor rehabilitation and improvements of state-
42 owned community residential and day program facilities for persons
43 with developmental disabilities. Upon request of the commissioner of
44 the office for people with developmental disabilities and approval
45 by the director of the budget, this appropriation may be suballo-
46 cated or transferred to the dormitory authority of the state of New
AB
627 12554-09-5
DEPARTMENT OF MENTAL HYGIENE
OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 York, provided, however, that no expenditures may be made from this
2 appropriation until a comprehensive plan of projects has been
3 approved by the director of the budget (51PR1203) (37857) ..........
4 1,000,000 ........................................... (re. $548,000)",627,39.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|37857|2012|1000000|OPWDD-STATE FACILITIES ACCOUNT - 32310
discontinued,,,METROPOLITAN TRANSPORTATION AUTHORITY,CAPITAL PROJECTS,capital projects fund,OPWDD-Community Facilities Account - 32304,43807,2024,36,36000000,"13 as amended by chapter 54, section 1, of the laws of 2024, is hereby
14 amended and reappropriated to read:
15 Advance for: The sum of thirty-six million dollars ($36,000,000), or
16 so much thereof as may be necessary, is hereby appropriated as an
17 advance from the capital projects fund to the Triborough bridge and
18 tunnel authority for replacements of the authority's insurance
19 reserve and operating contingency reserve for the period beginning
20 April 1, [2024] _2_0_2_5 and ending March 31, [2025] _2_0_2_6. The advance
21 appropriation shall be made available and paid only if the Tribor-
22 ough bridge and tunnel authority's insurance reserve and operating
23 contingency reserve is needed for the purposes for which the
24 reserves were created.
25 Notwithstanding the provisions of any general or special law, no part
26 of any such appropriation shall be available for the purposes desig-
27 nated until a certificate of approval of availability shall have
28 been issued by the director of the budget, and a copy of such
29 certificate filed with the state comptroller, the chairman of the
30 senate finance committee and the chairman of the assembly ways and
31 means committee. Such certificate may be amended from time to time
32 subject to the approval of the director of the budget, and a copy of
33 each such amendment shall be filed with the state comptroller, the
34 chairman of the senate finance committee and the chairman of the
35 assembly ways and means committee (03310912) (43807) ...............
36 .................................................. (re. $36,000,000)",634,13.0,2025-26,CAP 25-26.pdf,METROPOLITAN TRANSPORTATION AUTHORITY|43807|2024|36|OPWDD-COMMUNITY FACILITIES ACCOUNT - 32304
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81107,2020,4000000,43000,"10 By chapter 54, section 1, of the laws of 2020:
11 For the maintenance and operation of various facilities and systems
12 including personal services, fringe benefits and indirect costs.
13 Notwithstanding any other law to the contrary, all or a portion of the
14 funds appropriated herein may be suballocated or transferred to any
15 department, agency, or public authority (07FM20MO) (81107) .........
16 4,000,000 ............................................ (re. $43,000)",641,10.0,2025-26,CAP 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81107|2020|4000000|DMNA FEDERAL CAPITAL ACCOUNT - 31365
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2014,6200000,364000,"9 By chapter 54, section 1, of the laws of 2014:
10 Alterations and improvements for the preservation of facilities
11 including liabilities incurred prior to April 1, 2014 (07SO1403)
12 (81010) ... 6,200,000 ............................... (re. $364,000)",644,9.0,2025-26,CAP 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2014|6200000|DMNA FEDERAL CAPITAL ACCOUNT - 31365
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2013,7000000,156000,"13 By chapter 54, section 1, of the laws of 2013:
14 Alterations and improvements for the preservation of facilities
15 including liabilities incurred prior to April 1, 2013 (07SO1303)
16 (81010) ... 7,000,000 ............................... (re. $156,000)",644,13.0,2025-26,CAP 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2013|7000000|DMNA FEDERAL CAPITAL ACCOUNT - 31365
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2012,7000000,152000,"17 By chapter 54, section 1, of the laws of 2012:
18 Alterations and improvements for the preservation of facilities
19 including liabilities incurred prior to April 1, 2012 (07SO1203)
20 (81010) ... 7,000,000 ............................... (re. $152,000)",644,17.0,2025-26,CAP 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2012|7000000|DMNA FEDERAL CAPITAL ACCOUNT - 31365
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,CAPITAL PROJECTS,Capital Projects Fund,DMNA Federal Capital Account - 31365,81010,2011,7000000,65000,"21 By chapter 54, section 1, of the laws of 2011:
22 Alterations and improvements for the preservation of facilities
23 including liabilities incurred prior to April 1, 2011 (07SO1103)
24 (81010) ... 7,000,000 ................................ (re. $65,000)",644,21.0,2025-26,CAP 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|81010|2011|7000000|DMNA FEDERAL CAPITAL ACCOUNT - 31365
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,50000,2025,142192000,0,"647 12554-09-5 DEPARTMENT OF MOTOR VEHICLES CAPITAL PROJECTS 2025-26 1 For the comprehensive construction programs, purposes and 2 projects as herein specified in accordance with the 3 following: 4 APPROPRIATIONS REAPPROPRIATIONS 5 Capital Projects Funds - Other ..... 336,469,000 533,493,000 6 ---------------- ---------------- 7 All Funds ........................ 336,469,000 533,493,000 8 ================ ================ 9 TRANSPORTATION SUPPORT (CCP) ............................... 336,469,000 10 -------------- 11 Capital Projects Funds - Other 12 Dedicated Highway and Bridge Trust Fund 13 Highway and Bridge Capital Account - 30051 14 Transportation Support Purpose 15 For services and expenses of the department 16 of motor vehicles. 17 The items shown in the schedule below shall 18 be for projects with a common purpose and 19 may be interchanged without limitation 20 subject to the approval of the director of 21 the budget. 22 Notwithstanding any other provision of law 23 to the contrary, the OGS Interchange and 24 Transfer Authority and the IT Interchange 25 and Transfer Authority as defined in the 26 state fiscal year state operations appro- 27 priation for the budget division program 28 of the division of the budget, are deemed 29 fully incorporated herein and a part of 30 this appropriation as if fully stated 31 (39012). 32 Personal service (231125TS) (50000) .......... 142,192,000",647,32.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|50000|2025|142192000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,57050,2024,95470000,78127000,"28 Nonpersonal service (231224TS) (57050) ...............................
29 95,470,000 ....................................... (re. $78,127,000)",648,28.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|57050|2024|95470000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,60090,2024,93981000,58930000,"30 Fringe benefits (231324TS) (60090) ...................................
31 93,981,000 ....................................... (re. $58,930,000)",648,30.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|60090|2024|93981000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,58850,2024,4826000,3241000,"32 Indirect costs (231424TS) (58850) ... 4,826,000 ..... (re. $3,241,000)",648,,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|58850|2024|4826000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,57050,2023,94470000,24462000,"AB
649 12554-09-5
DEPARTMENT OF MOTOR VEHICLES
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 Nonpersonal service (231223TS) (57050) ...............................
2 94,470,000 ....................................... (re. $24,462,000)",649,1.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|57050|2023|94470000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,60090,2023,93981000,265000,"3 Fringe benefits (231323TS) (60090) ...................................
4 93,981,000 .......................................... (re. $265,000)",649,3.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|60090|2023|93981000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,DEPARTMENT OF MOTOR VEHICLES,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,58850,2023,4826000,861000,"5 Indirect costs (231423TS) (58850) ... 4,826,000 ....... (re. $861,000)",649,,2025-26,CAP 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|58850|2023|4826000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,44704,2024,12500000,11740000,"5 By chapter 54, section 1, of the laws of 2024:
6 The sum of $12,500,000 is hereby appropriated for services and
7 expenses related to maintenance of olympic and ski facilities, and
8 Belleayre Mountain Ski Center, including but not limited to energy
9 efficiency projects, lift maintenance, building maintenance and
10 other infrastructure and preventive maintenance projects, including
11 personal service and the payment of liabilities incurred prior to
12 April 1, 2024 (20022403) (44704) ...................................
13 12,500,000 ....................................... (re. $11,740,000)",652,5.0,2025-26,CAP 25-26.pdf,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY|44704|2024|12500000|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,44704,2022,0,1000,"33 The appropriation made by chapter 54, section 1, of the laws of 2022, as
34 supplemented with transfers in accordance with state finance law, is
35 hereby amended and reappropriated to read:
36 The sum of [$10,000,000] _$_1_0_,_6_2_0_,_0_0_0 is hereby appropriated for
37 services and expenses related to maintenance of olympic and ski
38 facilities, including but not limited to energy efficiency projects,
39 lift maintenance, building maintenance and other infrastructure and
40 preventive maintenance projects, including personal service and the
41 payment of liabilities incurred prior to April 1, 2022 (20022203)
42 (44704) ............................................................
43 [10,000,000] _1_0_,_6_2_0_,_0_0_0 ............................... (re. $1,000)",652,33.0,2025-26,CAP 25-26.pdf,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY|44704|2022|0|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,Highway and Bridge Capital Account - 30051,44705,2022,0,7751000,"44 The sum of [$92,500,000] _$_9_3_,_3_2_9_,_0_0_0 is hereby appropriated for
45 services and expenses related to the upgrade, renovation, and
46 modernization of olympic, ski, and other facilities owned and oper-
47 ated by the olympic regional development authority, including
48 personal service and the payment of liabilities incurred prior to
AB
653 12554-09-5
OLYMPIC REGIONAL DEVELOPMENT AUTHORITY
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 April 1, 2022. The availability of funds from this appropriation
2 shall be subject to the approval of a strategic modernization and
3 investment plan by the director of the division of the budget
4 (20222204) (44705) .................................................
5 [92,500,000] _9_3_,_3_2_9_,_0_0_0 ........................... (re. $7,751,000)",653,44.0,2025-26,CAP 25-26.pdf,OLYMPIC REGIONAL DEVELOPMENT AUTHORITY|44705|2022|0|HIGHWAY AND BRIDGE CAPITAL ACCOUNT - 30051
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Capital Miscellaneous Gifts Account - 32214,39911,2016,4000000,14000,"5 By chapter 55, section 1, of the laws of 2016:
6 For the federal government's share of the cost to prepare and review
7 plans, specifications and estimates, for the acquisition of property
8 and for the construction, expansion and rehabilitation of state
9 facilities for recreation. Portions of this appropriation may be
10 suballocated to other state agencies for such eligible projects
11 subject to the approval of the director of the budget (49FE1603)
12 (39911) ... 4,000,000 ................................ (re. $14,000)",663,5.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39911|2016|4000000|CAPITAL MISCELLANEOUS GIFTS ACCOUNT - 32214"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Capital Miscellaneous Gifts Account - 32214,39911,2015,4000000,176000,"13 By chapter 54, section 1, of the laws of 2015:
14 For the federal government's share of the cost to prepare and review
15 plans, specifications and estimates, for the acquisition of property
16 and for the construction, expansion and rehabilitation of state
17 facilities for recreation. Portions of this appropriation may be
18 suballocated to other state agencies for such eligible projects
19 subject to the approval of the director of the budget (49FE1503)
20 (39911) ... 4,000,000 ............................... (re. $176,000)",663,13.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39911|2015|4000000|CAPITAL MISCELLANEOUS GIFTS ACCOUNT - 32214"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Minekill State Park Account - 32202,39926,2013,25000000,210000,"3 By chapter 54, section 1, of the laws of 2013:
4 For alterations, rehabilitation and improvements of various park
5 facilities and historic sites, including personal service and the
6 payment of liabilities incurred prior to April 1, 2013, including
7 suballocation to other state departments and agencies (49GI1303)
8 (39926) ... 25,000,000 .............................. (re. $210,000)",665,3.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39926|2013|25000000|MINEKILL STATE PARK ACCOUNT - 32202"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Minekill State Park Account - 32202,39926,2012,25000000,233000,"9 By chapter 54, section 1, of the laws of 2012:
10 For alterations, rehabilitation and improvements of various park
11 facilities and historic sites, including personal service and the
12 payment of liabilities incurred prior to April 1, 2012, including
13 suballocation to other state departments and agencies (49GI1203)
14 (39926) ... 25,000,000 .............................. (re. $233,000)",665,9.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39926|2012|25000000|MINEKILL STATE PARK ACCOUNT - 32202"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Minekill State Park Account - 32202,39926,2011,10000000,1074000,"15 By chapter 54, section 1, of the laws of 2011, as amended by chapter 54,
16 section 1, of the laws of 2012:
17 For alterations, rehabilitation and improvements of various park
18 facilities and historic sites, including personal service and the
19 payment of liabilities incurred prior to April 1, 2011, including
20 suballocation to other state departments and agencies (49GI1103)
21 (39926) ... 10,000,000 ............................ (re. $1,074,000)",665,15.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39926|2011|10000000|MINEKILL STATE PARK ACCOUNT - 32202"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Miscellaneous CP Resource Account - 32203,39926,2015,500000,246000,"20 By chapter 54, section 1, of the laws of 2015:
21 For rehabilitation and improvements at Minekill State Park, including
22 the payment of liabilities incurred prior to April 1, 2015
23 (49PA1503) (39926) ... 500,000 ...................... (re. $246,000)",666,20.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39926|2015|500000|MISCELLANEOUS CP RESOURCE ACCOUNT - 32203"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,Parks and Recreation Resource Account - 32209,39926,2011,500000,264000,"6 By chapter 54, section 1, of the laws of 2011, as amended by chapter 54,
7 section 1, of the laws of 2023:
8 For rehabilitation, replacement and refurbishment of facilities at
9 various parks and historic sites, including the payment of liabil-
10 ities incurred prior to April 1, 2011 (49RR1103) (39926) ...........
11 500,000 ............................................. (re. $264,000)",669,6.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39926|2011|500000|PARKS AND RECREATION RESOURCE ACCOUNT - 32209"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81036,2019,700000,215000,"34 By chapter 54, section 1, of the laws of 2019:
35 For energy conservation purposes at various parks and historic sites,
36 including personal service and the payment of liabilities incurred
37 prior to April 1, 2019 (49EC1905) (81036) ..........................
38 700,000 ............................................. (re. $215,000)",671,34.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81036|2019|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81036,2018,700000,125000,"39 By chapter 54, section 1, of the laws of 2018:
40 For energy conservation purposes at various parks and historic sites,
41 including personal service and the payment of liabilities incurred
42 prior to April 1, 2018 (49EC1805) (81036) ..........................
43 700,000 ............................................. (re. $125,000)",671,39.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81036|2018|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81036,2017,700000,295000,"44 By chapter 54, section 1, of the laws of 2017:
AB
672 12554-09-5
OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 For energy conservation purposes at various parks and historic sites,
2 including personal service and the payment of liabilities incurred
3 prior to April 1, 2017 (49EC1705) (81036) ..........................
4 700,000 ............................................. (re. $295,000)",672,44.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81036|2017|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81036,2016,700000,142000,"5 By chapter 55, section 1, of the laws of 2016:
6 For energy conservation purposes at various parks and historic sites,
7 including personal service and the payment of liabilities incurred
8 prior to April 1, 2016 (49EC1605) (81036) ..........................
9 700,000 ............................................. (re. $142,000)",672,5.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81036|2016|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81061,2019,700000,464000,"8 By chapter 54, section 1, of the laws of 2019:
9 To improve accessibility of facilities for the disabled at various
10 parks and historic sites, including personal service and the payment
11 of liabilities incurred prior to April 1, 2019 (49041904) (81061)
12 ... 700,000 ......................................... (re. $464,000)",673,8.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81061|2019|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81061,2018,700000,303000,"13 By chapter 54, section 1, of the laws of 2018:
14 To improve accessibility of facilities for the disabled at various
15 parks and historic sites, including personal service and the payment
16 of liabilities incurred prior to April 1, 2018 (49041804) (81061)
17 ... 700,000 ......................................... (re. $303,000)",673,13.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81061|2018|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81061,2017,700000,157000,"18 By chapter 54, section 1, of the laws of 2017:
19 To improve accessibility of facilities for the disabled at various
20 parks and historic sites, including personal service and the payment
21 of liabilities incurred prior to April 1, 2017 (49041704) (81061)
22 ... 700,000 ......................................... (re. $157,000)",673,18.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81061|2017|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81061,2016,700000,256000,"23 By chapter 55, section 1, of the laws of 2016:
24 To improve accessibility of facilities for the disabled at various
25 parks and historic sites, including personal service and the payment
26 of liabilities incurred prior to April 1, 2016 (49041604) (81061)
27 ... 700,000 ......................................... (re. $256,000)",673,23.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81061|2016|700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81028,2019,4700000,895000,"7 By chapter 54, section 1, of the laws of 2019:
8 For health and safety projects at various parks and historic sites,
9 including personal service and the payment of liabilities incurred
10 prior to April 1, 2019, including suballocation to other state
11 departments and agencies (49011901) (81028) ........................
12 4,700,000 ........................................... (re. $895,000)",674,7.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81028|2019|4700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81028,2018,4700000,1165000,"13 By chapter 54, section 1, of the laws of 2018:
14 For health and safety projects at various parks and historic sites,
15 including personal service and the payment of liabilities incurred
16 prior to April 1, 2018, including suballocation to other state
17 departments and agencies (49011801) (81028) ........................
18 4,700,000 ......................................... (re. $1,165,000)",674,13.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81028|2018|4700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81028,2017,4700000,636000,"19 By chapter 54, section 1, of the laws of 2017:
20 For health and safety projects at various parks and historic sites,
21 including personal service and the payment of liabilities incurred
22 prior to April 1, 2017, including suballocation to other state
23 departments and agencies (49011701) (81028) ........................
24 4,700,000 ........................................... (re. $636,000)",674,19.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81028|2017|4700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81028,2016,4700000,496000,"25 By chapter 55, section 1, of the laws of 2016:
26 For health and safety projects at various parks and historic sites,
27 including personal service and the payment of liabilities incurred
28 prior to April 1, 2016, including suballocation to other state
29 departments and agencies (49011601) (81028) ........................
30 4,700,000 ........................................... (re. $496,000)",674,25.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81028|2016|4700000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81025,2005,1000000,881000,"35 By chapter 55, section 1, of the laws of 2005, as added by chapter 54,
36 section 4, of the laws of 2005:
37 For services and expenses including but not limited to construction,
38 reconstruction, engineering services and rehabilitation for Tioga
39 State Park (49TS0503) (81025) ... 1,000,000 ......... (re. $881,000)",674,35.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81025|2005|1000000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81010,2019,24500000,3174000,"30 By chapter 54, section 1, of the laws of 2019:
31 For alterations, rehabilitation and improvements of various park
32 facilities and historic sites including personal service and the
33 payment of liabilities incurred prior to April 1, 2019, including
34 suballocation to other state departments and agencies (49031903)
35 (81010) ... 24,500,000 ............................ (re. $3,174,000)",675,30.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81010|2019|24500000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",CAPITAL PROJECTS,Capital Projects Fund,State Park Infrastructure Account - 30351,81010,2018,24500000,2080000,"36 By chapter 54, section 1, of the laws of 2018:
37 For alterations, rehabilitation and improvements of various park
38 facilities and historic sites including personal service and the
39 payment of liabilities incurred prior to April 1, 2018, including
40 suballocation to other state departments and agencies (49031803)
41 (81010) ... 24,500,000 ............................ (re. $2,080,000)",675,36.0,2025-26,CAP 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81010|2018|24500000|STATE PARK INFRASTRUCTURE ACCOUNT - 30351"
